Customer,Store ID Customer,STORE_ID,STORE_NAME,Store Name TH,Province TH,Region TH,Active-Inactive
เพาเวอร์บาย,245,S00095,PB-CPN-CHANTHABURI,เซ็นทรัล จันทบุรี,จันทบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,112,S00021,PB-CPN-CHONBURI,เซ็นทรัล ชลบุรี,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,10,S00350,PB:CPN-CHIDLOM,เซ็นทรัล ชิดลม,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,257,S00826,PB:CPN-NAKHONPATHOM,เซ็นทรัล นครปฐม,นครปฐม,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,180,S00035,PB-CPN-NAKHONRATCHASIMA,เซ็นทรัล นครราชสีมา,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,177,S00679,PB-CPN-NAKHONSITHAMMARAT,เซ็นทรัล นครศรีธรรมราช,นครศรีธรรมราช,ภาคใต้,Active
เพาเวอร์บาย,256,S00767,PB-CPN-NAKHONSAWAN,เซ็นทรัล นครสวรรค์,นครสวรรค์,ภาคเหนือ,Active
เพาเวอร์บาย,50,S00641,PB-CPN_NORTH_VILLE-NONTHABURI,เซ็นทรัล นอร์ทวิลล์,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,27,S00109,PB:CPN-BANGNA,เซ็นทรัล บางนา,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,11,S01106,PB:CPN-PINKLAO,เซ็นทรัล ปิ่นเกล้า,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,39,S00042,PB:CPN-RAMA2,เซ็นทรัล พระราม 2,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,15,S00019,PB:CPN-RAMA3,เซ็นทรัล พระราม 3,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,131,S00086,PB:CPN-RAMA9,เซ็นทรัล พระราม 9,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,129,S00203,PB-CPN-PHITSANULOK,เซ็นทรัล พิษณุโลก,พิษณุโลก,ภาคเหนือ,Active
เพาเวอร์บาย,21,S00169,PB:CPN-FUTURE_PARK-RANGSIT,เซ็นทรัล ฟิวเจอร์พาร์ครังสิต,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,182,S00393,PB:CPN-MAHACHAI-SAMUTSAKHON,เซ็นทรัล มหาชัย,สมุทรสาคร,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,170,S00076,PB-CPN-RAYONG,เซ็นทรัล ระยอง,ระยอง,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,26,S00202,PB:CPN-RAMINTRA,เซ็นทรัล รามอินทรา,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,12,S00175,PB:CPN-LADPRAO,เซ็นทรัล ลาดพร้าว,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,142,S00658,PB-CPN-LAMPANG,เซ็นทรัล ลำปาง,ลำปาง,ภาคเหนือ,Active
เพาเวอร์บาย,229,S00093,PB-CPN-SRIRACHA-CHONBURI,เซ็นทรัล ศรีราชา,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,160,S00071,PB:CPN-SALAYA,เซ็นทรัล ศาลายา,นครปฐม,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,141,S00171,PB-CPN-SURATTHANI,เซ็นทรัล สุราษฎร์ธานี,สุราษฎร์ธานี,ภาคใต้,Active
เพาเวอร์บาย,231,S00464,PB-CPN-AYUTTHAYA,เซ็นทรัล อยุธยา,พระนครศรีอยุธยา,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,174,S00163,PB:CPN-EAST_VILLE,เซ็นทรัล อีสวิลล์,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,71,S00113,PB-CPN-UDONTHANI,เซ็นทรัล อุดรธานี,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,147,S00172,PB-CPN-UBONRATCHATHANI,เซ็นทรัล อุบลราชธานี,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,154,S00082,PB-CPN_FESTIVAL-CHIANGMAI,เซ็นทรัลเฟสติวัล เชียงใหม่,เชียงใหม่,ภาคเหนือ,Active
เพาเวอร์บาย,111,S00090,PB-CPN_FESTIVAL-PATTAYA_BEACH,เซ็นทรัลเฟสติวัล พัทยา,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,65,S00410,PB-CPN_FESTIVAL-PHUKET,เซ็นทรัลเฟสติวัล ภูเก็ต,ภูเก็ต,ภาคใต้,Active
เพาเวอร์บาย,156,S00282,PB-CPN_FESTIVAL-HADYAI-SONGKHLA,เซ็นทรัลเฟสติวัล หาดใหญ่,สงขลา,ภาคใต้,Active
เพาเวอร์บาย,96,S00430,PB:CPN_WORLD,เซ็นทรัลเวิล์ด,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,240,S00206,PB:THE_FORTH-SAI_4-NAKHONPATHOM,เดอะโฟสท์ สาย 4,นครปฐม,ภาคตะวันตกและตะวันออก,Not active
เพาเวอร์บาย,216,S00595,PB-THE_CHILLED_PATTAYA-CHONBURI,เดอะชิลล์ พัทยา,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,239,S00554,PB:TERMINAL_21_RAMA3,เทอร์มินอล 21 พระราม 3,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,134,S00051,PB:MEGA_BANGNA,เมกาบางนา,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,167,S00733,PB-SERMTHAI-MAHASARAKHAM,เสริมไทย,มหาสารคาม,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,243,S00463,PB:JAZZ-KUBON,แจ๊สคู้บอน,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,28,S00008,PB:FASHION_ISLAND,แฟชั่นไอส์แลนด์,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,222,S00600,PB-LAEMTHONG_BANGSAEN-CHONBURI,แหลมทอง บางแสน,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,249,S00485,PB-GOP-CHANDEE-NAKHONSITHAMMARAT,โกเพาเวอร์ โชคดี,นครศรีธรรมราช,ภาคใต้,Not active
เพาเวอร์บาย,235,S00532,PB-GOP-KRANUAN-KHONKAEN,โกเพาเวอร์ กระนวน,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Not active
เพาเวอร์บาย,246,S00553,PB-GOP-KHONKAEN,โกเพาเวอร์ ขอนแก่น,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Not active
เพาเวอร์บาย,233,S00552,PB-GOP-CHUMPARE-KHONKAEN,โกเพาเวอร์ ชุมแพ,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,248,S00511,PB-GOP-THASALA-NAKHONSITHAMMARAT,โกเพาเว่อร์ ท่าศาลา,นครศรีธรรมราช,ภาคใต้,Not active
เพาเวอร์บาย,244,S00424,PB-GOP-BAN_PHUE-UDONTHANI,โกเพาเวอร์ บ้านผือ,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Not active
เพาเวอร์บาย,254,S00885,PB-GOP-PAKPANANG-NAKHONSITHAMMARAT,โกเพาเวอร์ ปากพนัง,นครศรีธรรมราช,ภาคใต้,Not active
เพาเวอร์บาย,59,S00568,PB-GOP-PATTAYA-CHONBURI,โกเพาเวอร์ พัทยา,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,238,S00482,PB-GOP-UD_TOWN-UDONTHANI,โกเพาเวอร์ ยูดีทาวน์ อุดรธานี,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Not active
เพาเวอร์บาย,252,S00498,PB-GOP-RONPHIBUN,โกเพาเว่อร์ ร่อนพิบูลย์,นครศรีธรรมราช,ภาคใต้,Not active
เพาเวอร์บาย,234,S00529,PB-GOP-SRIBOONROEN-NONGBUALAMPHU,โกเพาเวอร์ ศรีบุญเรือง,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,247,S00559,PB-GOP-NONGBUALAMPHU,โกเพาเวอร์ หนองบัวลำภู,หนองบัวลำภู,ภาคตะวันออกเฉียงเหนือ,Not active
เพาเวอร์บาย,119,S00219,PB-GOP-HUAHIN-PRACHUAPKHIRIKHAN,โกเพาเวอร์ หัวหิน,ประจวบคีรีขันธ์,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,237,S00703,PB-GOP-AMATA_NAKHON-CHONBURI,โกเพาเวอร์ อมตะนคร,ชลบุรี,ภาคตะวันตกและตะวันออก,Not active
เพาเวอร์บาย,179,S00680,PB-RBS-PHETCHABURI,โรบินสัน เพชรบุรี,เพชรบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,175,S00517,PB-RBS-MAESOD-TAK,โรบินสัน แม่สอด,ตาก,ภาคเหนือ,Active
เพาเวอร์บาย,146,S00331,PB-RBS-KANCHANABURI,โรบินสัน กาญจนบุรี,กาญจนบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,184,S00676,PB-RBS-KAMPHAENGPHET,โรบินสัน กำแพงเพชร,กำแพงเพชร,ภาคเหนือ,Active
เพาเวอร์บาย,105,S00856,PB-RBS-JANGSILON-PHUKET,โรบินสัน จังซีลอน,ภูเก็ต,ภาคใต้,Not active
เพาเวอร์บาย,73,S00714,PB-RBS-CHANTHABURI,โรบินสัน จันทบุรี,จันทบุรี,ภาคตะวันตกและตะวันออก,Not active
เพาเวอร์บาย,162,S00377,PB-RBS-CHACHOENGSAO,โรบินสัน ฉะเชิงเทรา,ฉะเชิงเทรา,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,188,S00100,PB-RBS-LIFE_STYLE-CHONBURI,โรบินสัน ชลบุรี,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,195,S00631,PB-RBS-CHAIYAPHUM,โรบินสัน ชัยภูมิ,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,23,S00048,PB:RBS-SEACON-SRINAKARIN,โรบินสัน ซีคอน ศรีนครินทร์,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,117,S00251,PB-RBS-TRANG,โรบินสัน ตรัง,ตรัง,ภาคใต้,Active
เพาเวอร์บาย,250,S00057,PB-RBS-THALANG-PHUKET,โรบินสัน ถลาง,ภูเก็ต,ภาคใต้,Active
เพาเวอร์บาย,211,S00580,PB-RBS-BORWIN-CHONBURI,โรบินสัน บ่อวิน,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,7,S00668,PB:RBS-BANGRAK,โรบินสัน บางรัก,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,241,S00126,PB-RBS-BANCHANG-RAYONG,โรบินสัน บ้านฉาง,ระยอง,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,172,S00416,PB-RBS-BURIRAM,โรบินสัน บุรีรัมย์,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,165,S00550,PB-RBS-PRACHINBURI,โรบินสัน ปราจีนบุรี,ปราจีนบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,168,S00698,PB-RBS-MUKDAHARN,โรบินสัน มุกดาหาร,มุกดาหาร,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,163,S00293,PB-RBS-ROIET,โรบินสัน ร้อยเอ็ด,ร้อยเอ็ด,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,29,S00707,PB:RBS-RANGSIT,โรบินสัน รังสิต,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,36,S00776,PB:RBS-RATTANATHIBATE,โรบินสัน รัตนาธิเบศร์,นนทบุรี,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,34,S00649,PB-RBS-RATCHABURI,โรบินสัน ราชบุรี,ราชบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,251,S00401,PB:RBS-RATCHAPRUK,โรบินสัน ราชพฤกษ์,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,178,S00591,PB-RBS-LOPBURI,โรบินสัน ลพบุรี,ลพบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,207,S00398,PB:RBS-LADKABANG,โรบินสัน ลาดกระบัง,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,33,S00634,PB-RBS-SRIRACHA-CHONBURI,โรบินสัน ศรีราชา,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,173,S00622,PB:RBS-SRISAMAN,โรบินสัน ศรีสมาน,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,150,S00731,PB-RBS-SAKONNAKHON,โรบินสัน สกลนคร,สกลนคร,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,164,S00047,PB:RBS-SAMUTPRAKAN,โรบินสัน สมุทรปราการ,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,155,S00106,PB-RBS-SARABURI,โรบินสัน สระบุรี,สระบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,137,S00208,PB-RBS-SUPHANBURI,โรบินสัน สุพรรณบุรี,สุพรรณบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,157,S00209,PB-RBS-SURIN,โรบินสัน สุรินทร์,สุรินทร์,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,63,S00728,PB-RBS-HADYAI-SONGKHLA,โรบินสัน หาดใหญ่,สงขลา,ภาคใต้,Active
เพาเวอร์บาย,100,S00626,PB-RBS-AYUTTHAYA,โรบินสัน อยุธยา,พระนครศรีอยุธยา,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,201,S01206,PB_LT:-SENA,โลตัส เสนา,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,196,S01202,PB-LT-CHOCKCHAI-NAKHONRATCHASIMA,โลตัส โชคชัย,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Not active
เพาเวอร์บาย,200,S01203,PB_LT:KHLONG_LUANG-PATHUMTHANI,โลตัส คลองหลวง,ปทุมธานี,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,199,S01204,PB_LT:NAKHON_CHAISI-NAKHONPATHOM,โลตัส นครชัยศรี,นครปฐม,ภาคตะวันตกและตะวันออก,Not active
เพาเวอร์บาย,197,S01201,PB_LT:BANGLEN-NAKHONPATHOM,โลตัส บางเลน,นครปฐม,ภาคตะวันตกและตะวันออก,Not active
เพาเวอร์บาย,209,S00713,PB:LT-BANGYAI-NONTHABURI,โลตัส บางใหญ่,นนทบุรี,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,226,S00602,PB:LT-BANGKAPI,โลตัส บางกะปิ,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,210,S00678,PB:LT-LADPRAO,โลตัส ลาดพร้าว,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,202,S01205,PB_LT:-SALAYA-NAKHONPATHOM,โลตัส ศาลายา,นครปฐม,ภาคตะวันตกและตะวันออก,Not active
เพาเวอร์บาย,192,S00855,PB:LT-LAKSI,โลตัส หลักสี่,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,193,S00871,PB-LOTUS-UBONRATCHATHANI,โลตัส อุบลราชธานี,อุบลราชธานี,ภาคตะวันออกเฉียงเหนือ,Not active
เพาเวอร์บาย,218,S00352,PB-CHAI_SANG-SINGBURI,ไชยแสง,สิงห์บุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,225,S00688,PB-KALASIN_PLAZA-KALASIN,กาฬสินธุ์พลาซ่า,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,217,S00609,PB-JAMPHA-LAMPHUN,จำปา,ลำพูน,ภาคเหนือ,Active
เพาเวอร์บาย,140,S00043,PB:SEACON-BANGKAE,ซีคอนบางแค,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,79,S00737,PB-TUK_COM_PATTAYA-CHONBURI,ตึกคอมพัทยา,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,77,S00116,PB-TAWEEKIT-BURIRAM,ทวีกิจ,บุรีรัมย์,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,253,S00830,PB:TOPS_CLUB-RAMA2,ท๊อปคลับ พระราม 2,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,198,S00615,PB-TOPS_PLAZA-PHOL-KHONKAEN,ท๊อปพลาซ่า ขอนแก่น,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,186,S00613,PB-TOPS_PLAZA-PHAYAO,ท็อปพลาซ่า พะเยา,พะเยา,ภาคเหนือ,Active
เพาเวอร์บาย,185,S00671,PB-TOPS_PLAZA-PHICHIT,ท็อปพลาซ่า พิจิตร,พิจิตร,ภาคเหนือ,Active
เพาเวอร์บาย,194,S00576,PB-TOPS_PLAZA-SINGBURI,ท็อปพาซ่า สิงห์บุรี,สิงห์บุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,109,S00627,PB-BNB-PHUKET,บ้านแอนด์บียอน ภูเก็ต,ภูเก็ต,ภาคใต้,Not active
เพาเวอร์บาย,152,S00445,PB-BNB-MITTRAPHAP-KHONKAEN,บ้านแอนด์บียอน มิตรภาพ,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Not active
เพาเวอร์บาย,113,S01199,PB:BNB-RATCHAPRUK,บ้านแอนด์บียอน ราชพฤกษ์,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,232,S00462,PB-BIG_C-PHETCHABURI,บิ๊กซี เพชรบุรี,เพชรบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,176,S00549,PB:BC-NAKHONPATHOM,บิ๊กซี นครปฐม,นครปฐม,ภาคตะวันตกและตะวันออก,Not active
เพาเวอร์บาย,45,S00519,PB-BIG_C-NAKHONSAWAN,บิ๊กซี นครสวรรค์,นครสวรรค์,ภาคเหนือ,Active
เพาเวอร์บาย,22,S00053,PB:BIG_C-BANGPLEE,บิ๊กซี บางพลี,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,228,S00527,PB:BC-RAMA2,บิ๊กซี พระราม 2,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,212,S00659,PB-BIG_C-PHANGNGA,บิ๊กซี พังงา,พังงา,ภาคใต้,Active
เพาเวอร์บาย,47,S00656,PB-BIG_C-LOPBURI,บิ๊กซี ลพบุรี,ลพบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,230,S00526,PB:BC-LUMLUKKA,บิ๊กซี ลำลูกกา,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,18,S00547,PB:BC-WONGSAWANG,บิ๊กซี วงศ์สว่าง,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,88,S00118,PB:BIG_C-SUKSAWAT,บิ๊กซี สุขสวัสดิ์,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์บาย,104,S00653,PB-BIG_C-UDONTHANI,บิ๊กซี อุดรธานี,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Not active
เพาเวอร์บาย,107,S01197,PB-BGC-CHONBURI,บีจีซี ชลบุรี,ชลบุรี,ภาคตะวันตกและตะวันออก,Not active
เพาเวอร์บาย,78,S01198,PB-BGC-RAYONG,บีจีซี ระยอง,ระยอง,ภาคตะวันตกและตะวันออก,Not active
เพาเวอร์บาย,236,S00556,PB-PASSION-RAYONG,พาสชั่นระยอง,ระยอง,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,220,S00661,PB-MARK_FOUR-PHRAE,มาร์คโฟว์แพร่,แพร่,ภาคเหนือ,Not active
เพาเวอร์บาย,214,S00726,PB-LEE_SUBSIN-SONGKHLA,ลีทรัพสินย์ สงขลา,สงขลา,ภาคใต้,Active
เพาเวอร์บาย,219,S00386,PB-VITEETHEP-NAKHONSAWAN,วิถีเทพ,นครสวรรค์,ภาคเหนือ,Not active
เพาเวอร์บาย,206,S00625,PB:WISDOM_101_PHRAKHANONG,วิสด้อม 101,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์บาย,221,S00769,PB-SPACE_304-PRACHINBURI,สเปส 304 ปราจีนบุรี,ปราจีนบุรี,ภาคตะวันตกและตะวันออก,Not active
เพาเวอร์บาย,143,S00135,PB-STL-CHONBURI,สแตนอโลน ชลบุรี,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
เพาเวอร์บาย,224,S00674,PB-ASSAWAN-NONGKHAI,อัสวัน หนองคาย,หนองคาย,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์บาย,227,S00458,PB:IMPERIAL-SAMRONG,อิมพีเรียลสำโรง,สมุทรปราการ,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์มอลล์,33KB,S00222,PM-NAKHONRATCHASIMA,เดอะมอลล์ โคราช,นครราชสีมา,ภาคตะวันออกเฉียงเหนือ,Active
เพาเวอร์มอลล์,15KB,S00349,PM:NGAMWONGWAN,เดอะมอลล์ งามวงศ์วาน,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์มอลล์,14KB,S00370,PM:THAPRA,เดอะมอลล์ ท่าพระ,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์มอลล์,16KB,S00190,PM:BANGKAE,เดอะมอลล์ บางแค,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์มอลล์,17KB,S00066,PM:BANGKAPI,เดอะมอลล์ บางกะปิ,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์มอลล์,13KB,S00795,PM:RAMKAMHANG,เดอะมอลล์ รามคำแหง,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Not active
เพาเวอร์มอลล์,30KB,S00327,PM:EMPORIUM,เอ็มโพเรียม,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
เพาเวอร์มอลล์,34KB,S00449,PM:SIAM_PARAGON,สยามพารากอน,กรุงเทพมหานคร,กรุงเทพฯและภาคกลาง,Active
ไทยวัสดุ,60934,S00079,TW-CHIANGMAI,เชียงใหม่,เชียงใหม่,ภาคเหนือ,Active
ไทยวัสดุ,60958,S00250,TW-CHIANGRAI,เชียงราย,เชียงราย,ภาคเหนือ,Active
ไทยวัสดุ,60021,S01628,TW-CENTRAL_CHANTHABURI-CHANTHABURI,เซ็นทรัล จันทบุรี,จันทบุรี,ภาคตะวันตกและตะวันออก,Not active
ไทยวัสดุ,60016,S00490,TW-FESTIVAL-PHUKET,เซ็นทรัลเฟสติวัล ภูเก็ต,ภูเก็ต,ภาคใต้,Active
ไทยวัสดุ,60976,S00404,TW-PHETCHABURI,เพชรบุรี,เพชรบุรี,ภาคตะวันตกและตะวันออก,Active
ไทยวัสดุ,60940,S00356,TW-PHETCHABUN,เพชรบูรณ์,เพชรบูรณ์,ภาคเหนือ,Active
ไทยวัสดุ,60025,S00195,TW:MUEANG_EK-PATHUMTHANI,เมืองเอก,ปทุมธานี,กรุงเทพฯและภาคกลาง,Active
ไทยวัสดุ,60991,S00230,TW-LOEI,เลย,เลย,ภาคตะวันออกเฉียงเหนือ,Active
ไทยวัสดุ,60996,S00347,TW-KLAENG-RAYONG,แกลง,ระยอง,ภาคตะวันตกและตะวันออก,Active
ไทยวัสดุ,60962,S00493,TW:CHANGWATTANA,แจ้งวัฒนะ,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
ไทยวัสดุ,61600,S00433,TW-PHRAE,แพร่,แพร่,ภาคเหนือ,Active
ไทยวัสดุ,60986,S00236,TW-MAE_CHAN-CHIANGRAI,แม่จัน,เชียงราย,ภาคเหนือ,Active
ไทยวัสดุ,60018,S01627,TW:BAANANDBEYOND-LOTUS_BANGYAI,โลตัส บางใหญ่,นนทบุรี,กรุงเทพฯและภาคกลาง,Not active
ไทยวัสดุ,60937,S00158,TW-KANCHANABURI,กาญจนบุรี,กาญจนบุรี,ภาคตะวันตกและตะวันออก,Active
ไทยวัสดุ,61601,S00809,TW-KALASIN,กาฬสินธุ์,กาฬสินธุ์,ภาคตะวันออกเฉียงเหนือ,Active
ไทยวัสดุ,60987,S00422,TW-KAMPHAENGPHET,กำแพงเพชร,กำแพงเพชร,ภาคเหนือ,Active
ไทยวัสดุ,60030,S00369,TW-KUT_SA-UDONTHANI,กุดสะ,อุดรธานี,ภาคตะวันออกเฉียงเหนือ,Active
ไทยวัสดุ,60928,S00364,TW-KHONKAEN,ขอนแก่น,ขอนแก่น,ภาคตะวันออกเฉียงเหนือ,Active
ไทยวัสดุ,60932,S00180,TW-CHANTHABURI,จันทบุรี,จันทบุรี,ภาคตะวันตกและตะวันออก,Active
ไทยวัสดุ,60024,S00104,TW-CHALONG-PHUKET,ฉลอง,ภูเก็ต,ภาคใต้,Active
ไทยวัสดุ,60938,S00146,TW-CHACHOENGSAO,ฉะเชิงเทรา,ฉะเชิงเทรา,ภาคตะวันตกและตะวันออก,Active
ไทยวัสดุ,60956,S00409,TW-CHONBURI,ชลบุรี,ชลบุรี,ภาคตะวันตกและตะวันออก,Active
ไทยวัสดุ,60930,S00270,TW-CHA_AM-PHETCHABURI,ชะอำ,เพชรบุรี,ภาคตะวันตกและตะวันออก,Active
ไทยวัสดุ,60989,S00329,TW-CHAINAT,ชัยนาท,ชัยนาท,ภาคตะวันตกและตะวันออก,Active
ไทยวัสดุ,60966,S00322,TW:CHAIYAPRUK,ชัยพฤกษ์,นนทบุรี,กรุงเทพฯและภาคกลาง,Active
ไทยวัสดุ,60983,S00310,TW-CHAIYAPHUM,ชัยภูมิ,ชัยภูมิ,ภาคตะวันออกเฉียงเหนือ,Active
ไทยวัสดุ,60945,S00300,TW-TRANG,ตรัง,ตรัง,ภาคใต้,Active
ไทยวัสดุ,60946,S00346,TW-TAK,ตาก,ตาก,ภาคเหนือ,Active
ไทยวัสดุ,60955,S00102,TW-THA_LANG-PHUKET,ถลาง,ภูเก็ต,ภาคใต้,Active
ไทยวัสดุ,61602,S02168,TW-NAKHONNAYOK,นครนายก,นครนายก,ภาคตะวันตกและตะวันออก,Active
